scenario,region,type,*,year,value
SSP2_BaU_NoCC,UGA,Emi_CO2_AFO,Mt CO2/yr,2030,12.495135626594207
SSP2_BaU_NoCC,UGA,Emi_CO2_AFO,Mt CO2/yr,2040,5.590210825374737
SSP2_BaU_NoCC,UGA,Emi_CO2_AFO,Mt CO2/yr,2050,3.0023496062853363
SSP2_BaU_NoCC,UGA,Emi_CO2_AFO,Mt CO2/yr,2060,1.9923472656003012
SSP2_BaU_NoCC,UGA,Emi_CO2_AFO,Mt CO2/yr,2070,2.69818033851538
SSP2_BaU_NoCC,UGA,Emi_CO2_AFO,Mt CO2/yr,2080,1.0094511118333824
SSP2_BaU_NoCC,UGA,Emi_CO2_AFO,Mt CO2/yr,2090,0.23827644948001026
SSP2_BaU_NoCC,UGA,Emi_CO2_AFO,Mt CO2/yr,2100,0.44271018824565556
SSP2_BaU_NoCC,UKR,Emi_CO2_AFO,Mt CO2/yr,2005,-3.395838764534346
SSP2_BaU_NoCC,UKR,Emi_CO2_AFO,Mt CO2/yr,2010,-2.9124944493817537
SSP2_BaU_NoCC,UKR,Emi_CO2_AFO,Mt CO2/yr,2015,-3.3533086833282266
SSP2_BaU_NoCC,UKR,Emi_CO2_AFO,Mt CO2/yr,2020,9.27428049812137
SSP2_BaU_NoCC,UKR,Emi_CO2_AFO,Mt CO2/yr,2025,-4.059080833960744
SSP2_BaU_NoCC,UKR,Emi_CO2_AFO,Mt CO2/yr,2030,21.689836187351908
SSP2_BaU_NoCC,UKR,Emi_CO2_AFO,Mt CO2/yr,2040,-1.5204837070915875
SSP2_BaU_NoCC,UKR,Emi_CO2_AFO,Mt CO2/yr,2050,3.8026094523845773
SSP2_BaU_NoCC,UKR,Emi_CO2_AFO,Mt CO2/yr,2060,1.2022700479880872
SSP2_BaU_NoCC,UKR,Emi_CO2_AFO,Mt CO2/yr,2070,-0.7670122686898653
SSP2_BaU_NoCC,UKR,Emi_CO2_AFO,Mt CO2/yr,2080,-1.5928812828997814
SSP2_BaU_NoCC,UKR,Emi_CO2_AFO,Mt CO2/yr,2090,-1.5354214789613727
SSP2_BaU_NoCC,UKR,Emi_CO2_AFO,Mt CO2/yr,2100,-1.946103281276402
SSP2_BaU_NoCC,ARE,Emi_CO2_AFO,Mt CO2/yr,2010,0.002015268150189657
SSP2_BaU_NoCC,ARE,Emi_CO2_AFO,Mt CO2/yr,2015,-6.995636395498955e-05
SSP2_BaU_NoCC,ARE,Emi_CO2_AFO,Mt CO2/yr,2020,-0.09155486158621179
SSP2_BaU_NoCC,ARE,Emi_CO2_AFO,Mt CO2/yr,2025,-0.042753498367472755
SSP2_BaU_NoCC,ARE,Emi_CO2_AFO,Mt CO2/yr,2030,-0.0682949555604126
SSP2_BaU_NoCC,ARE,Emi_CO2_AFO,Mt CO2/yr,2040,-0.05997880790984951
SSP2_BaU_NoCC,ARE,Emi_CO2_AFO,Mt CO2/yr,2050,-0.04690273472010296
SSP2_BaU_NoCC,ARE,Emi_CO2_AFO,Mt CO2/yr,2060,-0.01578608564177604
SSP2_BaU_NoCC,ARE,Emi_CO2_AFO,Mt CO2/yr,2070,0.0017173503600468954
SSP2_BaU_NoCC,ARE,Emi_CO2_AFO,Mt CO2/yr,2080,-0.0005898610590705428
SSP2_BaU_NoCC,ARE,Emi_CO2_AFO,Mt CO2/yr,2090,-0.028983006999383224
SSP2_BaU_NoCC,ARE,Emi_CO2_AFO,Mt CO2/yr,2100,-0.08847097854605393
SSP2_BaU_NoCC,GBR,Emi_CO2_AFO,Mt CO2/yr,2005,-8.494068147806614
SSP2_BaU_NoCC,GBR,Emi_CO2_AFO,Mt CO2/yr,2010,-5.175132867394974
SSP2_BaU_NoCC,GBR,Emi_CO2_AFO,Mt CO2/yr,2015,-15.200314857119967
SSP2_BaU_NoCC,GBR,Emi_CO2_AFO,Mt CO2/yr,2020,114.00945687032633
SSP2_BaU_NoCC,GBR,Emi_CO2_AFO,Mt CO2/yr,2025,-25.538396332599373
SSP2_BaU_NoCC,GBR,Emi_CO2_AFO,Mt CO2/yr,2030,105.92769456653619
SSP2_BaU_NoCC,GBR,Emi_CO2_AFO,Mt CO2/yr,2040,-14.151761591617014
SSP2_BaU_NoCC,GBR,Emi_CO2_AFO,Mt CO2/yr,2050,-14.757757149449098
SSP2_BaU_NoCC,GBR,Emi_CO2_AFO,Mt CO2/yr,2060,-15.806949922260708
SSP2_BaU_NoCC,GBR,Emi_CO2_AFO,Mt CO2/yr,2070,-15.546967713638885
SSP2_BaU_NoCC,GBR,Emi_CO2_AFO,Mt CO2/yr,2080,-17.14981157287781
SSP2_BaU_NoCC,GBR,Emi_CO2_AFO,Mt CO2/yr,2090,-18.86284141843561
SSP2_BaU_NoCC,GBR,Emi_CO2_AFO,Mt CO2/yr,2100,-20.687302868797016
SSP2_BaU_NoCC,USA,Emi_CO2_AFO,Mt CO2/yr,2005,-167.96809961427402
SSP2_BaU_NoCC,USA,Emi_CO2_AFO,Mt CO2/yr,2010,-142.36785064006202
SSP2_BaU_NoCC,USA,Emi_CO2_AFO,Mt CO2/yr,2015,-166.1482323157548
SSP2_BaU_NoCC,USA,Emi_CO2_AFO,Mt CO2/yr,2020,372.86700070192603
SSP2_BaU_NoCC,USA,Emi_CO2_AFO,Mt CO2/yr,2025,-165.15374754937443
SSP2_BaU_NoCC,USA,Emi_CO2_AFO,Mt CO2/yr,2030,280.35717858472333
SSP2_BaU_NoCC,USA,Emi_CO2_AFO,Mt CO2/yr,2040,-72.66113954420968
SSP2_BaU_NoCC,USA,Emi_CO2_AFO,Mt CO2/yr,2050,6.850988683896986
SSP2_BaU_NoCC,USA,Emi_CO2_AFO,Mt CO2/yr,2060,38.163030083424985
SSP2_BaU_NoCC,USA,Emi_CO2_AFO,Mt CO2/yr,2070,119.66361526795876
SSP2_BaU_NoCC,USA,Emi_CO2_AFO,Mt CO2/yr,2080,21.367583811060655
SSP2_BaU_NoCC,USA,Emi_CO2_AFO,Mt CO2/yr,2090,-69.51114553111783
SSP2_BaU_NoCC,USA,Emi_CO2_AFO,Mt CO2/yr,2100,-126.21627625249968
SSP2_BaU_NoCC,URY,Emi_CO2_AFO,Mt CO2/yr,2005,-0.36180185260901365
SSP2_BaU_NoCC,URY,Emi_CO2_AFO,Mt CO2/yr,2010,-0.24340395647738666
SSP2_BaU_NoCC,URY,Emi_CO2_AFO,Mt CO2/yr,2015,0.2849488512692677
SSP2_BaU_NoCC,URY,Emi_CO2_AFO,Mt CO2/yr,2020,7.458910388669889
SSP2_BaU_NoCC,URY,Emi_CO2_AFO,Mt CO2/yr,2025,0.6265491766857976
SSP2_BaU_NoCC,URY,Emi_CO2_AFO,Mt CO2/yr,2030,3.88327254540264
SSP2_BaU_NoCC,URY,Emi_CO2_AFO,Mt CO2/yr,2040,1.6760120344410971
SSP2_BaU_NoCC,URY,Emi_CO2_AFO,Mt CO2/yr,2050,0.007486288921277506
SSP2_BaU_NoCC,URY,Emi_CO2_AFO,Mt CO2/yr,2060,0.23738262316891418
SSP2_BaU_NoCC,URY,Emi_CO2_AFO,Mt CO2/yr,2070,0.12001544429020145
SSP2_BaU_NoCC,URY,Emi_CO2_AFO,Mt CO2/yr,2080,-0.12118034042553305
SSP2_BaU_NoCC,URY,Emi_CO2_AFO,Mt CO2/yr,2090,-0.005536413824260289
SSP2_BaU_NoCC,URY,Emi_CO2_AFO,Mt CO2/yr,2100,0.006317053217273494
SSP2_BaU_NoCC,UZB,Emi_CO2_AFO,Mt CO2/yr,2005,-0.02095890458083001
SSP2_BaU_NoCC,UZB,Emi_CO2_AFO,Mt CO2/yr,2010,0.6594467310415962
SSP2_BaU_NoCC,UZB,Emi_CO2_AFO,Mt CO2/yr,2015,0.8430511589726865
SSP2_BaU_NoCC,UZB,Emi_CO2_AFO,Mt CO2/yr,2020,0.04140315974142328
SSP2_BaU_NoCC,UZB,Emi_CO2_AFO,Mt CO2/yr,2025,-0.20074707859454793
SSP2_BaU_NoCC,UZB,Emi_CO2_AFO,Mt CO2/yr,2030,-0.04408541414201683
SSP2_BaU_NoCC,UZB,Emi_CO2_AFO,Mt CO2/yr,2040,0.7806084498652426
SSP2_BaU_NoCC,UZB,Emi_CO2_AFO,Mt CO2/yr,2050,1.6060955113165656
SSP2_BaU_NoCC,UZB,Emi_CO2_AFO,Mt CO2/yr,2060,1.3742436593317016
SSP2_BaU_NoCC,UZB,Emi_CO2_AFO,Mt CO2/yr,2070,0.9571613771665946
SSP2_BaU_NoCC,UZB,Emi_CO2_AFO,Mt CO2/yr,2080,0.587513680087724
SSP2_BaU_NoCC,UZB,Emi_CO2_AFO,Mt CO2/yr,2090,-0.021341721814770245
SSP2_BaU_NoCC,UZB,Emi_CO2_AFO,Mt CO2/yr,2100,0.7961906807655215
SSP2_BaU_NoCC,VUT,Emi_CO2_AFO,Mt CO2/yr,2005,-0.23416981575973467
SSP2_BaU_NoCC,VUT,Emi_CO2_AFO,Mt CO2/yr,2010,0.1863674145921289
SSP2_BaU_NoCC,VUT,Emi_CO2_AFO,Mt CO2/yr,2015,-0.2116517664004201
SSP2_BaU_NoCC,VUT,Emi_CO2_AFO,Mt CO2/yr,2020,-0.23788020973326296
SSP2_BaU_NoCC,VUT,Emi_CO2_AFO,Mt CO2/yr,2025,-0.21557988954455082
SSP2_BaU_NoCC,VUT,Emi_CO2_AFO,Mt CO2/yr,2030,0.32144427267965914
SSP2_BaU_NoCC,VUT,Emi_CO2_AFO,Mt CO2/yr,2040,-0.1951841845855904
SSP2_BaU_NoCC,VUT,Emi_CO2_AFO,Mt CO2/yr,2050,-0.20001724903892767
SSP2_BaU_NoCC,VUT,Emi_CO2_AFO,Mt CO2/yr,2060,-0.1932406207936093
SSP2_BaU_NoCC,VUT,Emi_CO2_AFO,Mt CO2/yr,2070,-0.15510775877652055
SSP2_BaU_NoCC,VUT,Emi_CO2_AFO,Mt CO2/yr,2080,-0.155359620257605
SSP2_BaU_NoCC,VUT,Emi_CO2_AFO,Mt CO2/yr,2090,-0.16643323050959455
SSP2_BaU_NoCC,VUT,Emi_CO2_AFO,Mt CO2/yr,2100,-0.2118131250773037
SSP2_BaU_NoCC,VEN,Emi_CO2_AFO,Mt CO2/yr,2005,-14.635956198294021
SSP2_BaU_NoCC,VEN,Emi_CO2_AFO,Mt CO2/yr,2010,103.50532239224248
SSP2_BaU_NoCC,VEN,Emi_CO2_AFO,Mt CO2/yr,2015,34.074636413418276
SSP2_BaU_NoCC,VEN,Emi_CO2_AFO,Mt CO2/yr,2020,28.673235728490084
SSP2_BaU_NoCC,VEN,Emi_CO2_AFO,Mt CO2/yr,2025,0.8891245439666147
SSP2_BaU_NoCC,VEN,Emi_CO2_AFO,Mt CO2/yr,2030,15.838232373499213
SSP2_BaU_NoCC,VEN,Emi_CO2_AFO,Mt CO2/yr,2040,-0.7368333661675681
SSP2_BaU_NoCC,VEN,Emi_CO2_AFO,Mt CO2/yr,2050,-6.039326502645487
SSP2_BaU_NoCC,VEN,Emi_CO2_AFO,Mt CO2/yr,2060,-5.257368912696416
SSP2_BaU_NoCC,VEN,Emi_CO2_AFO,Mt CO2/yr,2070,-4.292460605020269
SSP2_BaU_NoCC,VEN,Emi_CO2_AFO,Mt CO2/yr,2080,-6.868244428359324
SSP2_BaU_NoCC,VEN,Emi_CO2_AFO,Mt CO2/yr,2090,-5.254475908034625
SSP2_BaU_NoCC,VEN,Emi_CO2_AFO,Mt CO2/yr,2100,-8.158405952407136
SSP2_BaU_NoCC,VNM,Emi_CO2_AFO,Mt CO2/yr,2005,-66.97919166309771
SSP2_BaU_NoCC,VNM,Emi_CO2_AFO,Mt CO2/yr,2010,205.63835371008173
SSP2_BaU_NoCC,VNM,Emi_CO2_AFO,Mt CO2/yr,2015,-45.23643602879749
SSP2_BaU_NoCC,VNM,Emi_CO2_AFO,Mt CO2/yr,2020,11.755289834850004
SSP2_BaU_NoCC,VNM,Emi_CO2_AFO,Mt CO2/yr,2025,-34.01843135555181
SSP2_BaU_NoCC,VNM,Emi_CO2_AFO,Mt CO2/yr,2030,60.85803042605781
SSP2_BaU_NoCC,VNM,Emi_CO2_AFO,Mt CO2/yr,2040,-15.711845061496753
SSP2_BaU_NoCC,VNM,Emi_CO2_AFO,Mt CO2/yr,2050,-41.3193150109045
SSP2_BaU_NoCC,VNM,Emi_CO2_AFO,Mt CO2/yr,2060,-46.18313389319038
SSP2_BaU_NoCC,VNM,Emi_CO2_AFO,Mt CO2/yr,2070,-48.70656518661855
SSP2_BaU_NoCC,VNM,Emi_CO2_AFO,Mt CO2/yr,2080,-44.98868222302281
SSP2_BaU_NoCC,VNM,Emi_CO2_AFO,Mt CO2/yr,2090,-28.252146086236618
SSP2_BaU_NoCC,VNM,Emi_CO2_AFO,Mt CO2/yr,2100,-26.635160835702326
SSP2_BaU_NoCC,VIR,Emi_CO2_AFO,Mt CO2/yr,2010,2.280113985536909e-07
SSP2_BaU_NoCC,VIR,Emi_CO2_AFO,Mt CO2/yr,2015,6.5226826170050794e-09
SSP2_BaU_NoCC,VIR,Emi_CO2_AFO,Mt CO2/yr,2030,9.36055538318149e-19
SSP2_BaU_NoCC,VIR,Emi_CO2_AFO,Mt CO2/yr,2040,-3.2613347855995215e-09
SSP2_BaU_NoCC,VIR,Emi_CO2_AFO,Mt CO2/yr,2050,5.989552005964995e-05
SSP2_BaU_NoCC,VIR,Emi_CO2_AFO,Mt CO2/yr,2060,0.00012410783435783335
SSP2_BaU_NoCC,VIR,Emi_CO2_AFO,Mt CO2/yr,2070,9.389027468809976e-05
SSP2_BaU_NoCC,VIR,Emi_CO2_AFO,Mt CO2/yr,2080,5.557872582111651e-05
SSP2_BaU_NoCC,VIR,Emi_CO2_AFO,Mt CO2/yr,2090,0.00010927178203149542
SSP2_BaU_NoCC,VIR,Emi_CO2_AFO,Mt CO2/yr,2100,0.0001586393696720799
SSP2_BaU_NoCC,PSE,Emi_CO2_AFO,Mt CO2/yr,2005,-0.792742131329686
SSP2_BaU_NoCC,PSE,Emi_CO2_AFO,Mt CO2/yr,2010,-0.7598079984703575
SSP2_BaU_NoCC,PSE,Emi_CO2_AFO,Mt CO2/yr,2015,-1.1880784647805092
SSP2_BaU_NoCC,PSE,Emi_CO2_AFO,Mt CO2/yr,2020,0.8619352764605344
SSP2_BaU_NoCC,PSE,Emi_CO2_AFO,Mt CO2/yr,2025,-1.6411276244104271
SSP2_BaU_NoCC,PSE,Emi_CO2_AFO,Mt CO2/yr,2030,0.7179605905009401
SSP2_BaU_NoCC,PSE,Emi_CO2_AFO,Mt CO2/yr,2040,-0.5709912902302514
SSP2_BaU_NoCC,PSE,Emi_CO2_AFO,Mt CO2/yr,2050,-0.5614115797037571
SSP2_BaU_NoCC,PSE,Emi_CO2_AFO,Mt CO2/yr,2060,-0.5499152723026031
SSP2_BaU_NoCC,PSE,Emi_CO2_AFO,Mt CO2/yr,2070,-0.5566470194769556
SSP2_BaU_NoCC,PSE,Emi_CO2_AFO,Mt CO2/yr,2080,-0.5825145175612165
SSP2_BaU_NoCC,PSE,Emi_CO2_AFO,Mt CO2/yr,2090,-0.557639137114815
SSP2_BaU_NoCC,PSE,Emi_CO2_AFO,Mt CO2/yr,2100,-0.501734556986611
SSP2_BaU_NoCC,YEM,Emi_CO2_AFO,Mt CO2/yr,2005,-0.8967433268073305
SSP2_BaU_NoCC,YEM,Emi_CO2_AFO,Mt CO2/yr,2010,-0.45256400144262704
SSP2_BaU_NoCC,YEM,Emi_CO2_AFO,Mt CO2/yr,2015,-0.8651442695894132
SSP2_BaU_NoCC,YEM,Emi_CO2_AFO,Mt CO2/yr,2020,-3.531323137072815
SSP2_BaU_NoCC,YEM,Emi_CO2_AFO,Mt CO2/yr,2025,-1.9537828486280495
SSP2_BaU_NoCC,YEM,Emi_CO2_AFO,Mt CO2/yr,2030,-1.1641364119397333
SSP2_BaU_NoCC,YEM,Emi_CO2_AFO,Mt CO2/yr,2040,-0.5066077511490105
SSP2_BaU_NoCC,YEM,Emi_CO2_AFO,Mt CO2/yr,2050,-0.27675962120482067
SSP2_BaU_NoCC,YEM,Emi_CO2_AFO,Mt CO2/yr,2060,-0.1288780143746649
SSP2_BaU_NoCC,YEM,Emi_CO2_AFO,Mt CO2/yr,2070,0.1303695833384213
SSP2_BaU_NoCC,YEM,Emi_CO2_AFO,Mt CO2/yr,2080,-0.06796636823529965
SSP2_BaU_NoCC,YEM,Emi_CO2_AFO,Mt CO2/yr,2090,-0.11198920408511698
SSP2_BaU_NoCC,YEM,Emi_CO2_AFO,Mt CO2/yr,2100,-0.4677885660562755
SSP2_BaU_NoCC,ZMB,Emi_CO2_AFO,Mt CO2/yr,2005,-52.30111105496474
SSP2_BaU_NoCC,ZMB,Emi_CO2_AFO,Mt CO2/yr,2010,-0.7948386404611725
SSP2_BaU_NoCC,ZMB,Emi_CO2_AFO,Mt CO2/yr,2015,312.7948559177166
SSP2_BaU_NoCC,ZMB,Emi_CO2_AFO,Mt CO2/yr,2020,24.088235933369823
SSP2_BaU_NoCC,ZMB,Emi_CO2_AFO,Mt CO2/yr,2025,59.95201802502337
SSP2_BaU_NoCC,ZMB,Emi_CO2_AFO,Mt CO2/yr,2030,155.35551463884428
SSP2_BaU_NoCC,ZMB,Emi_CO2_AFO,Mt CO2/yr,2040,130.39560623000926
SSP2_BaU_NoCC,ZMB,Emi_CO2_AFO,Mt CO2/yr,2050,57.04804263117102
SSP2_BaU_NoCC,ZMB,Emi_CO2_AFO,Mt CO2/yr,2060,34.56250749980491
SSP2_BaU_NoCC,ZMB,Emi_CO2_AFO,Mt CO2/yr,2070,14.104395694220404
SSP2_BaU_NoCC,ZMB,Emi_CO2_AFO,Mt CO2/yr,2080,8.393417866781615
SSP2_BaU_NoCC,ZMB,Emi_CO2_AFO,Mt CO2/yr,2090,-22.891925017019386
SSP2_BaU_NoCC,ZMB,Emi_CO2_AFO,Mt CO2/yr,2100,-22.136696798112144
SSP2_BaU_NoCC,ZWE,Emi_CO2_AFO,Mt CO2/yr,2005,-5.802429291334491
SSP2_BaU_NoCC,ZWE,Emi_CO2_AFO,Mt CO2/yr,2010,1.386598500900317
SSP2_BaU_NoCC,ZWE,Emi_CO2_AFO,Mt CO2/yr,2015,37.52283269259598
SSP2_BaU_NoCC,ZWE,Emi_CO2_AFO,Mt CO2/yr,2020,13.660296783356932
SSP2_BaU_NoCC,ZWE,Emi_CO2_AFO,Mt CO2/yr,2025,19.033130335314354
SSP2_BaU_NoCC,ZWE,Emi_CO2_AFO,Mt CO2/yr,2030,49.12452837071501
SSP2_BaU_NoCC,ZWE,Emi_CO2_AFO,Mt CO2/yr,2040,38.26824079073212
SSP2_BaU_NoCC,ZWE,Emi_CO2_AFO,Mt CO2/yr,2050,16.57578386171297
SSP2_BaU_NoCC,ZWE,Emi_CO2_AFO,Mt CO2/yr,2060,10.44860214276466
SSP2_BaU_NoCC,ZWE,Emi_CO2_AFO,Mt CO2/yr,2070,6.0685510650118655
SSP2_BaU_NoCC,ZWE,Emi_CO2_AFO,Mt CO2/yr,2080,4.264970913476905
SSP2_BaU_NoCC,ZWE,Emi_CO2_AFO,Mt CO2/yr,2090,-0.8452493460078121
SSP2_BaU_NoCC,ZWE,Emi_CO2_AFO,Mt CO2/yr,2100,-0.3874205727326433
SSP2_BaU_NoCC,ESH,Emi_CO2_AFO,Mt CO2/yr,2010,-2.8263210072194375e-06
SSP2_BaU_NoCC,ESH,Emi_CO2_AFO,Mt CO2/yr,2015,-0.061788600867852754
SSP2_BaU_NoCC,ESH,Emi_CO2_AFO,Mt CO2/yr,2020,-0.0370307932548575
SSP2_BaU_NoCC,ESH,Emi_CO2_AFO,Mt CO2/yr,2025,-0.06417992848578558
SSP2_BaU_NoCC,ESH,Emi_CO2_AFO,Mt CO2/yr,2030,-0.1159417740668561
SSP2_BaU_NoCC,ESH,Emi_CO2_AFO,Mt CO2/yr,2040,-0.11514182431267245
SSP2_BaU_NoCC,ESH,Emi_CO2_AFO,Mt CO2/yr,2050,-0.06854557817265271
SSP2_BaU_NoCC,ESH,Emi_CO2_AFO,Mt CO2/yr,2060,-0.05246291318004036
SSP2_BaU_NoCC,ESH,Emi_CO2_AFO,Mt CO2/yr,2070,-0.04275360159737112
SSP2_BaU_NoCC,ESH,Emi_CO2_AFO,Mt CO2/yr,2080,-0.036611849140778335
SSP2_BaU_NoCC,ESH,Emi_CO2_AFO,Mt CO2/yr,2090,0.00012442232074349934
SSP2_BaU_NoCC,ESH,Emi_CO2_AFO,Mt CO2/yr,2100,0.023175060042570986
SSP2_BaU_NoCC,TWN,Emi_CO2_AFO,Mt CO2/yr,2005,-0.19143718379121183
SSP2_BaU_NoCC,TWN,Emi_CO2_AFO,Mt CO2/yr,2010,-0.17697013349747145
SSP2_BaU_NoCC,TWN,Emi_CO2_AFO,Mt CO2/yr,2015,-0.2819257029386792
SSP2_BaU_NoCC,TWN,Emi_CO2_AFO,Mt CO2/yr,2020,44.8902851749893
SSP2_BaU_NoCC,TWN,Emi_CO2_AFO,Mt CO2/yr,2025,2.114429559640233
SSP2_BaU_NoCC,TWN,Emi_CO2_AFO,Mt CO2/yr,2030,12.283009973900244
SSP2_BaU_NoCC,TWN,Emi_CO2_AFO,Mt CO2/yr,2040,1.4973114761739552
SSP2_BaU_NoCC,TWN,Emi_CO2_AFO,Mt CO2/yr,2050,0.49554245939490327
SSP2_BaU_NoCC,TWN,Emi_CO2_AFO,Mt CO2/yr,2060,0.8283377648290122
SSP2_BaU_NoCC,TWN,Emi_CO2_AFO,Mt CO2/yr,2070,6.643035577884401
SSP2_BaU_NoCC,TWN,Emi_CO2_AFO,Mt CO2/yr,2080,4.773067334088123
SSP2_BaU_NoCC,TWN,Emi_CO2_AFO,Mt CO2/yr,2090,3.349013245292653
SSP2_BaU_NoCC,TWN,Emi_CO2_AFO,Mt CO2/yr,2100,2.3371627450094596
SSP2_BaU_NoCC,R5OECD90+EU,Emi_CO2_AFO,Mt CO2/yr,2005,-666.1605687525675
SSP2_BaU_NoCC,R5OECD90+EU,Emi_CO2_AFO,Mt CO2/yr,2010,-121.4666101182329
SSP2_BaU_NoCC,R5OECD90+EU,Emi_CO2_AFO,Mt CO2/yr,2015,-408.9804728062664
SSP2_BaU_NoCC,R5OECD90+EU,Emi_CO2_AFO,Mt CO2/yr,2020,1137.287507282626
SSP2_BaU_NoCC,R5OECD90+EU,Emi_CO2_AFO,Mt CO2/yr,2025,-421.6517525029119
SSP2_BaU_NoCC,R5OECD90+EU,Emi_CO2_AFO,Mt CO2/yr,2030,1490.2538545299287
SSP2_BaU_NoCC,R5OECD90+EU,Emi_CO2_AFO,Mt CO2/yr,2040,-177.5744934623267
SSP2_BaU_NoCC,R5OECD90+EU,Emi_CO2_AFO,Mt CO2/yr,2050,-290.64694284062125
SSP2_BaU_NoCC,R5OECD90+EU,Emi_CO2_AFO,Mt CO2/yr,2060,-234.5308404732998
SSP2_BaU_NoCC,R5OECD90+EU,Emi_CO2_AFO,Mt CO2/yr,2070,21.710086308198697
SSP2_BaU_NoCC,R5OECD90+EU,Emi_CO2_AFO,Mt CO2/yr,2080,-262.1245445692938
SSP2_BaU_NoCC,R5OECD90+EU,Emi_CO2_AFO,Mt CO2/yr,2090,-461.04369520387814
SSP2_BaU_NoCC,R5OECD90+EU,Emi_CO2_AFO,Mt CO2/yr,2100,-548.5066762645018
SSP2_BaU_NoCC,R5REF,Emi_CO2_AFO,Mt CO2/yr,2005,-66.06837937421274
SSP2_BaU_NoCC,R5REF,Emi_CO2_AFO,Mt CO2/yr,2010,81.32673110226571
SSP2_BaU_NoCC,R5REF,Emi_CO2_AFO,Mt CO2/yr,2015,13.08375135877543
SSP2_BaU_NoCC,R5REF,Emi_CO2_AFO,Mt CO2/yr,2020,17.09712724282045
SSP2_BaU_NoCC,R5REF,Emi_CO2_AFO,Mt CO2/yr,2025,-41.47181758665917
SSP2_BaU_NoCC,R5REF,Emi_CO2_AFO,Mt CO2/yr,2030,57.32960911576383
SSP2_BaU_NoCC,R5REF,Emi_CO2_AFO,Mt CO2/yr,2040,-32.19522436563852
SSP2_BaU_NoCC,R5REF,Emi_CO2_AFO,Mt CO2/yr,2050,-6.182587396298885
SSP2_BaU_NoCC,R5REF,Emi_CO2_AFO,Mt CO2/yr,2060,-21.781084307699174
SSP2_BaU_NoCC,R5REF,Emi_CO2_AFO,Mt CO2/yr,2070,-35.83798802362929
SSP2_BaU_NoCC,R5REF,Emi_CO2_AFO,Mt CO2/yr,2080,-44.011693198036184
SSP2_BaU_NoCC,R5REF,Emi_CO2_AFO,Mt CO2/yr,2090,-52.37416897999205
SSP2_BaU_NoCC,R5REF,Emi_CO2_AFO,Mt CO2/yr,2100,-48.937278727037615
SSP2_BaU_NoCC,R5ASIA,Emi_CO2_AFO,Mt CO2/yr,2005,-1104.1810548765486
SSP2_BaU_NoCC,R5ASIA,Emi_CO2_AFO,Mt CO2/yr,2010,874.6248645048763
SSP2_BaU_NoCC,R5ASIA,Emi_CO2_AFO,Mt CO2/yr,2015,-310.18502551946017
SSP2_BaU_NoCC,R5ASIA,Emi_CO2_AFO,Mt CO2/yr,2020,581.642228883708
SSP2_BaU_NoCC,R5ASIA,Emi_CO2_AFO,Mt CO2/yr,2025,-647.6766192487606
SSP2_BaU_NoCC,R5ASIA,Emi_CO2_AFO,Mt CO2/yr,2030,858.9950212386989
SSP2_BaU_NoCC,R5ASIA,Emi_CO2_AFO,Mt CO2/yr,2040,-801.6509447475231
SSP2_BaU_NoCC,R5ASIA,Emi_CO2_AFO,Mt CO2/yr,2050,-1132.6434973747644
SSP2_BaU_NoCC,R5ASIA,Emi_CO2_AFO,Mt CO2/yr,2060,-1279.0859338064818
SSP2_BaU_NoCC,R5ASIA,Emi_CO2_AFO,Mt CO2/yr,2070,-1254.277888288252
SSP2_BaU_NoCC,R5ASIA,Emi_CO2_AFO,Mt CO2/yr,2080,-1301.5314462387591
SSP2_BaU_NoCC,R5ASIA,Emi_CO2_AFO,Mt CO2/yr,2090,-1127.3347469578914
SSP2_BaU_NoCC,R5ASIA,Emi_CO2_AFO,Mt CO2/yr,2100,-682.0725941401655
SSP2_BaU_NoCC,R5MAF,Emi_CO2_AFO,Mt CO2/yr,2005,-415.7814375400056
SSP2_BaU_NoCC,R5MAF,Emi_CO2_AFO,Mt CO2/yr,2010,54.960576119387156
SSP2_BaU_NoCC,R5MAF,Emi_CO2_AFO,Mt CO2/yr,2015,1429.8570217255442
SSP2_BaU_NoCC,R5MAF,Emi_CO2_AFO,Mt CO2/yr,2020,244.24906132961854
SSP2_BaU_NoCC,R5MAF,Emi_CO2_AFO,Mt CO2/yr,2025,367.88211368059973
SSP2_BaU_NoCC,R5MAF,Emi_CO2_AFO,Mt CO2/yr,2030,1390.4536670324346
SSP2_BaU_NoCC,R5MAF,Emi_CO2_AFO,Mt CO2/yr,2040,1001.4654911800098
SSP2_BaU_NoCC,R5MAF,Emi_CO2_AFO,Mt CO2/yr,2050,449.14010933434776
SSP2_BaU_NoCC,R5MAF,Emi_CO2_AFO,Mt CO2/yr,2060,284.768959335689
SSP2_BaU_NoCC,R5MAF,Emi_CO2_AFO,Mt CO2/yr,2070,164.4298185343759
SSP2_BaU_NoCC,R5MAF,Emi_CO2_AFO,Mt CO2/yr,2080,102.63536398722687
SSP2_BaU_NoCC,R5MAF,Emi_CO2_AFO,Mt CO2/yr,2090,-180.59008185553822
SSP2_BaU_NoCC,R5MAF,Emi_CO2_AFO,Mt CO2/yr,2100,-164.0794026279303
SSP2_BaU_NoCC,R5LAM,Emi_CO2_AFO,Mt CO2/yr,2005,-899.3952908162373
SSP2_BaU_NoCC,R5LAM,Emi_CO2_AFO,Mt CO2/yr,2010,-36.10527143490242
